raw_values,node,time_idx,series,node_values
-0.999,-1302.27,2156,0,-1302.27
-0.999,-1303.269,2157,0,-1303.269
-0.999,-1304.268,2158,0,-1304.268
-0.999,-1305.267,2159,0,-1305.267
-0.999,-1306.266,2160,0,-1306.266
-0.999,-1307.265,2161,0,-1307.265
-0.999,-1308.264,2162,0,-1308.264
-0.999,-1309.263,2163,0,-1309.263
-0.999,-1310.262,2164,0,-1310.262
-0.999,-1311.261,2165,0,-1311.261
-0.999,-1312.26,2166,0,-1312.26
-0.999,-1313.259,2167,0,-1313.259
-0.999,-1314.258,2168,0,-1314.258
-0.999,-1315.257,2169,0,-1315.257
-0.999,-1316.256,2170,0,-1316.256
-0.999,-1317.255,2171,0,-1317.255
-0.999,-1318.254,2172,0,-1318.254
-0.999,-1319.253,2173,0,-1319.253
-0.999,-1320.252,2174,0,-1320.252
-0.999,-1321.251,2175,0,-1321.251
1,-1320.251,2176,0,-1320.251
-0.999,-1321.25,2177,0,-1321.25
1,-1320.25,2178,0,-1320.25
1,-1319.25,2179,0,-1319.25
1,-1318.25,2180,0,-1318.25
-0.999,-1319.249,2181,0,-1319.249
-0.999,-1320.248,2182,0,-1320.248
-0.999,-1321.247,2183,0,-1321.247
-0.999,-1322.246,2184,0,-1322.246
-0.999,-1323.245,2185,0,-1323.245
-0.999,-1324.244,2186,0,-1324.244
-0.999,-1325.243,2187,0,-1325.243
-0.999,-1326.242,2188,0,-1326.242
-0.999,-1327.241,2189,0,-1327.241
1,-1326.241,2190,0,-1326.241
-0.999,-1327.24,2191,0,-1327.24
-0.999,-1328.239,2192,0,-1328.239
-0.999,-1329.238,2193,0,-1329.238
-0.999,-1330.237,2194,0,-1330.237
-0.999,-1331.236,2195,0,-1331.236
-0.999,-1332.235,2196,0,-1332.235
-0.999,-1333.234,2197,0,-1333.234
-0.999,-1334.233,2198,0,-1334.233
-0.999,-1335.232,2199,0,-1335.232
1,-1334.232,2200,0,-1334.232
-0.999,-1335.231,2201,0,-1335.231
1,-1334.231,2202,0,-1334.231
1,-1333.231,2203,0,-1333.231
-0.999,-1334.23,2204,0,-1334.23
-0.999,-1335.229,2205,0,-1335.229
-0.999,-1336.228,2206,0,-1336.228
-0.999,-1337.227,2207,0,-1337.227
1,-1336.227,2208,0,-1336.227
-0.999,-1337.226,2209,0,-1337.226
1,-1336.226,2210,0,-1336.226
-0.999,-1337.225,2211,0,-1337.225
-0.999,-1338.224,2212,0,-1338.224
1,-1337.224,2213,0,-1337.224
-0.999,-1338.223,2214,0,-1338.223
-0.999,-1339.222,2215,0,-1339.222
-0.999,-1340.221,2216,0,-1340.221
1,-1339.221,2217,0,-1339.221
-0.999,-1340.22,2218,0,-1340.22
1,-1339.22,2219,0,-1339.22
-0.999,-1340.219,2220,0,-1340.219
-0.999,-1341.218,2221,0,-1341.218
-0.999,-1342.217,2222,0,-1342.217
1,-1341.217,2223,0,-1341.217
-0.999,-1342.216,2224,0,-1342.216
1,-1341.216,2225,0,-1341.216
-0.999,-1342.215,2226,0,-1342.215
-0.999,-1343.214,2227,0,-1343.214
-0.999,-1344.213,2228,0,-1344.213
-0.999,-1345.212,2229,0,-1345.212
-0.999,-1346.211,2230,0,-1346.211
-0.999,-1347.21,2231,0,-1347.21
-0.999,-1348.209,2232,0,-1348.209
-0.999,-1349.208,2233,0,-1349.208
-0.999,-1350.207,2234,0,-1350.207
-0.999,-1351.206,2235,0,-1351.206
-0.999,-1352.205,2236,0,-1352.205
-0.999,-1353.204,2237,0,-1353.204
1,-1352.204,2238,0,-1352.204
-0.999,-1353.203,2239,0,-1353.203
1,-1352.203,2240,0,-1352.203
-0.999,-1353.202,2241,0,-1353.202
-0.999,-1354.201,2242,0,-1354.201
-0.999,-1355.2,2243,0,-1355.2
-0.999,-1356.199,2244,0,-1356.199
-0.999,-1357.198,2245,0,-1357.198
-0.999,-1358.197,2246,0,-1358.197
-0.999,-1359.196,2247,0,-1359.196
-0.999,-1360.195,2248,0,-1360.195
-0.999,-1361.194,2249,0,-1361.194
-0.999,-1362.193,2250,0,-1362.193
-0.999,-1363.192,2251,0,-1363.192
-0.999,-1364.191,2252,0,-1364.191
-0.999,-1365.19,2253,0,-1365.19
-0.999,-1366.189,2254,0,-1366.189
-0.999,-1367.188,2255,0,-1367.188
-0.999,-1368.187,2256,0,-1368.187
-0.999,-1369.186,2257,0,-1369.186
-0.999,-1370.185,2258,0,-1370.185
-0.999,-1371.184,2259,0,-1371.184
-0.999,-1372.183,2260,0,-1372.183
-0.999,-1373.182,2261,0,-1373.182
-0.999,-1374.181,2262,0,-1374.181
-0.999,-1375.18,2263,0,-1375.18
-0.999,-1376.179,2264,0,-1376.179
-0.999,-1377.178,2265,0,-1377.178
-0.999,-1378.177,2266,0,-1378.177
-0.999,-1379.176,2267,0,-1379.176
-0.999,-1380.175,2268,0,-1380.175
1,-1379.175,2269,0,-1379.175
-0.999,-1380.174,2270,0,-1380.174
1,-1379.174,2271,0,-1379.174
1,-1378.174,2272,0,-1378.174
-0.999,-1379.173,2273,0,-1379.173
-0.999,-1380.172,2274,0,-1380.172
-0.999,-1381.171,2275,0,-1381.171
-0.999,-1382.17,2276,0,-1382.17
-0.999,-1383.169,2277,0,-1383.169
1,-1382.169,2278,0,-1382.169
-0.999,-1383.168,2279,0,-1383.168
-0.999,-1384.167,2280,0,-1384.167
-0.999,-1385.166,2281,0,-1385.166
-0.999,-1386.165,2282,0,-1386.165
-0.999,-1387.164,2283,0,-1387.164
1,-1386.164,2284,0,-1386.164
-0.999,-1387.163,2285,0,-1387.163
1,-1386.163,2286,0,-1386.163
-0.999,-1387.162,2287,0,-1387.162
-0.999,-1388.161,2288,0,-1388.161
-0.999,-1389.16,2289,0,-1389.16
-0.999,-1390.159,2290,0,-1390.159
-0.999,-1391.158,2291,0,-1391.158
-0.999,-1392.157,2292,0,-1392.157
-0.999,-1393.156,2293,0,-1393.156
1,-1392.156,2294,0,-1392.156
-0.999,-1393.155,2295,0,-1393.155
-0.999,-1394.154,2296,0,-1394.154
-0.999,-1395.153,2297,0,-1395.153
-0.999,-1396.152,2298,0,-1396.152
-0.999,-1397.151,2299,0,-1397.151
-0.999,-1398.15,2300,0,-1398.15
-0.999,-1399.149,2301,0,-1399.149
-0.999,-1400.148,2302,0,-1400.148
-0.999,-1401.147,2303,0,-1401.147
-0.999,-1402.146,2304,0,-1402.146
-0.999,-1403.145,2305,0,-1403.145
1,-1402.145,2306,0,-1402.145
-0.999,-1403.144,2307,0,-1403.144
1,-1402.144,2308,0,-1402.144
-0.999,-1403.143,2309,0,-1403.143
-0.999,-1404.142,2310,0,-1404.142
-0.999,-1405.141,2311,0,-1405.141
-0.999,-1406.14,2312,0,-1406.14
-0.999,-1407.139,2313,0,-1407.139
-0.999,-1408.138,2314,0,-1408.138
-0.999,-1409.137,2315,0,-1409.137
-0.999,-1410.136,2316,0,-1410.136
1,-1409.136,2317,0,-1409.136
-0.999,-1410.135,2318,0,-1410.135
-0.999,-1411.134,2319,0,-1411.134
1,-1410.134,2320,0,-1410.134
-0.999,-1411.133,2321,0,-1411.133
-0.999,-1412.132,2322,0,-1412.132
-0.999,-1413.131,2323,0,-1413.131
1,-1412.131,2324,0,-1412.131
-0.999,-1413.13,2325,0,-1413.13
1,-1412.13,2326,0,-1412.13
-0.999,-1413.129,2327,0,-1413.129
1,-1412.129,2328,0,-1412.129
-0.999,-1413.128,2329,0,-1413.128
-0.999,-1414.127,2330,0,-1414.127
-0.999,-1415.126,2331,0,-1415.126
1,-1414.126,2332,0,-1414.126
-0.999,-1415.125,2333,0,-1415.125
1,-1414.125,2334,0,-1414.125
-0.999,-1415.124,2335,0,-1415.124
1,-1414.124,2336,0,-1414.124
1,-1413.124,2337,0,-1413.124
-0.999,-1414.123,2338,0,-1414.123
-0.999,-1415.122,2339,0,-1415.122
1,-1414.122,2340,0,-1414.122
-0.999,-1415.121,2341,0,-1415.121
1,-1414.121,2342,0,-1414.121
-0.999,-1415.12,2343,0,-1415.12
1,-1414.12,2344,0,-1414.12
-0.999,-1415.119,2345,0,-1415.119
1,-1414.119,2346,0,-1414.119
-0.999,-1415.118,2347,0,-1415.118
-0.999,-1416.117,2348,0,-1416.117
1,-1415.117,2349,0,-1415.117
-0.999,-1416.116,2350,0,-1416.116
1,-1415.116,2351,0,-1415.116
-0.999,-1416.115,2352,0,-1416.115
-0.999,-1417.114,2353,0,-1417.114
-0.999,-1418.113,2354,0,-1418.113
-0.999,-1419.112,2355,0,-1419.112
-0.999,-1420.111,2356,0,-1420.111
-0.999,-1421.11,2357,0,-1421.11
-0.999,-1422.109,2358,0,-1422.109
1,-1421.109,2359,0,-1421.109
-0.999,-1422.108,2360,0,-1422.108
-0.999,-1423.107,2361,0,-1423.107
1,-1422.107,2362,0,-1422.107
-0.999,-1423.106,2363,0,-1423.106
1,-1422.106,2364,0,-1422.106
-0.999,-1423.105,2365,0,-1423.105
-0.999,-1424.104,2366,0,-1424.104
-0.999,-1425.103,2367,0,-1425.103
-0.999,-1426.102,2368,0,-1426.102
-0.999,-1427.101,2369,0,-1427.101
1,-1426.101,2370,0,-1426.101
-0.999,-1427.1,2371,0,-1427.1
1,-1426.1,2372,0,-1426.1
-0.999,-1427.099,2373,0,-1427.099
-0.999,-1428.098,2374,0,-1428.098
-0.999,-1429.097,2375,0,-1429.097
-0.999,-1430.096,2376,0,-1430.096
1,-1429.096,2377,0,-1429.096
-0.999,-1430.095,2378,0,-1430.095
-0.999,-1431.094,2379,0,-1431.094
-0.999,-1432.093,2380,0,-1432.093
-0.999,-1433.092,2381,0,-1433.092
-0.999,-1434.091,2382,0,-1434.091
-0.999,-1435.09,2383,0,-1435.09
-0.999,-1436.089,2384,0,-1436.089
-0.999,-1437.088,2385,0,-1437.088
-0.999,-1438.087,2386,0,-1438.087
-0.999,-1439.086,2387,0,-1439.086
-0.999,-1440.085,2388,0,-1440.085
1,-1439.085,2389,0,-1439.085
-0.999,-1440.084,2390,0,-1440.084
-0.999,-1441.083,2391,0,-1441.083
-0.999,-1442.082,2392,0,-1442.082
-0.999,-1443.081,2393,0,-1443.081
-0.999,-1444.08,2394,0,-1444.08
-0.999,-1445.079,2395,0,-1445.079
-0.999,-1446.078,2396,0,-1446.078
-0.999,-1447.077,2397,0,-1447.077
-0.999,-1448.076,2398,0,-1448.076
-0.999,-1449.075,2399,0,-1449.075
-0.999,-1450.074,2400,0,-1450.074
-0.999,-1451.073,2401,0,-1451.073
-0.999,-1452.072,2402,0,-1452.072
-0.999,-1453.071,2403,0,-1453.071
1,-1452.071,2404,0,-1452.071
-0.999,-1453.07,2405,0,-1453.07
1,-1452.07,2406,0,-1452.07
-0.999,-1453.069,2407,0,-1453.069
-0.999,-1454.068,2408,0,-1454.068
-0.999,-1455.067,2409,0,-1455.067
-0.999,-1456.066,2410,0,-1456.066
-0.999,-1457.065,2411,0,-1457.065
-0.999,-1458.064,2412,0,-1458.064
-0.999,-1459.063,2413,0,-1459.063
-0.999,-1460.062,2414,0,-1460.062
1,-1459.062,2415,0,-1459.062
-0.999,-1460.061,2416,0,-1460.061
1,-1459.061,2417,0,-1459.061
-0.999,-1460.06,2418,0,-1460.06
-0.999,-1461.059,2419,0,-1461.059
-0.999,-1462.058,2420,0,-1462.058
1,-1461.058,2421,0,-1461.058
-0.999,-1462.057,2422,0,-1462.057
-0.999,-1463.056,2423,0,-1463.056
-0.999,-1464.055,2424,0,-1464.055
-0.999,-1465.054,2425,0,-1465.054
-0.999,-1466.053,2426,0,-1466.053
1,-1465.053,2427,0,-1465.053
-0.999,-1466.052,2428,0,-1466.052
1,-1465.052,2429,0,-1465.052
-0.999,-1466.051,2430,0,-1466.051
-0.999,-1467.05,2431,0,-1467.05
1,-1466.05,2432,0,-1466.05
-0.999,-1467.049,2433,0,-1467.049
-0.999,-1468.048,2434,0,-1468.048
-0.999,-1469.047,2435,0,-1469.047
1,-1468.047,2436,0,-1468.047
-0.999,-1469.046,2437,0,-1469.046
-0.999,-1470.045,2438,0,-1470.045
-0.999,-1471.044,2439,0,-1471.044
1,-1470.044,2440,0,-1470.044
1,-1469.044,2441,0,-1469.044
-0.999,-1470.043,2442,0,-1470.043
1,-1469.043,2443,0,-1469.043
-0.999,-1470.042,2444,0,-1470.042
-0.999,-1471.041,2445,0,-1471.041
1,-1470.041,2446,0,-1470.041
-0.999,-1471.04,2447,0,-1471.04
-0.999,-1472.039,2448,0,-1472.039
-0.999,-1473.038,2449,0,-1473.038
-0.999,-1474.037,2450,0,-1474.037
-0.999,-1475.036,2451,0,-1475.036
-0.999,-1476.035,2452,0,-1476.035
1,-1475.035,2453,0,-1475.035
-0.999,-1476.034,2454,0,-1476.034
1,-1475.034,2455,0,-1475.034
1,-1474.034,2456,0,-1474.034
-0.999,-1475.033,2457,0,-1475.033
1,-1474.033,2458,0,-1474.033
-0.999,-1475.032,2459,0,-1475.032
1,-1474.032,2460,0,-1474.032
-0.999,-1475.031,2461,0,-1475.031
1,-1474.031,2462,0,-1474.031
-0.999,-1475.03,2463,0,-1475.03
-0.999,-1476.029,2464,0,-1476.029
1,-1475.029,2465,0,-1475.029
-0.999,-1476.028,2466,0,-1476.028
1,-1475.028,2467,0,-1475.028
-0.999,-1476.027,2468,0,-1476.027
-0.999,-1477.026,2469,0,-1477.026
-0.999,-1478.025,2470,0,-1478.025
-0.999,-1479.024,2471,0,-1479.024
-0.999,-1480.023,2472,0,-1480.023
-0.999,-1481.022,2473,0,-1481.022
1,-1480.022,2474,0,-1480.022
-0.999,-1481.021,2475,0,-1481.021
-0.999,-1482.02,2476,0,-1482.02
-0.999,-1483.019,2477,0,-1483.019
-0.999,-1484.018,2478,0,-1484.018
-0.999,-1485.017,2479,0,-1485.017
1,-1484.017,2480,0,-1484.017
-0.999,-1485.016,2481,0,-1485.016
-0.999,-1486.015,2482,0,-1486.015
-0.999,-1487.014,2483,0,-1487.014
-0.999,-1488.013,2484,0,-1488.013
-0.999,-1489.012,2485,0,-1489.012
-0.999,-1490.011,2486,0,-1490.011
-0.999,-1491.01,2487,0,-1491.01
-0.999,-1492.009,2488,0,-1492.009
-0.999,-1493.008,2489,0,-1493.008
-0.999,-1494.007,2490,0,-1494.007
-0.999,-1495.006,2491,0,-1495.006
-0.999,-1496.005,2492,0,-1496.005
-0.999,-1497.004,2493,0,-1497.004
-0.999,-1498.003,2494,0,-1498.003
-0.999,-1499.002,2495,0,-1499.002
-0.999,-1500.001,2496,0,-1500.001
-0.999,-1501,2497,0,-1501
-0.999,-1501.999,2498,0,-1501.999
-0.999,-1502.998,2499,0,-1502.998
-0.999,-1503.997,2500,0,-1503.997
-0.999,-1504.996,2501,0,-1504.996
-0.999,-1505.995,2502,0,-1505.995
-0.999,-1506.994,2503,0,-1506.994
-0.999,-1507.993,2504,0,-1507.993
-0.999,-1508.992,2505,0,-1508.992
1,-1507.992,2506,0,-1507.992
-0.999,-1508.991,2507,0,-1508.991
-0.999,-1509.99,2508,0,-1509.99
-0.999,-1510.989,2509,0,-1510.989
-0.999,-1511.988,2510,0,-1511.988
-0.999,-1512.987,2511,0,-1512.987
-0.999,-1513.986,2512,0,-1513.986
-0.999,-1514.985,2513,0,-1514.985
-0.999,-1515.984,2514,0,-1515.984
-0.999,-1516.983,2515,0,-1516.983
-0.999,-1517.982,2516,0,-1517.982
1,-1516.982,2517,0,-1516.982
-0.999,-1517.981,2518,0,-1517.981
1,-1516.981,2519,0,-1516.981
-0.999,-1517.98,2520,0,-1517.98
-0.999,-1518.979,2521,0,-1518.979
1,-1517.979,2522,0,-1517.979
-0.999,-1518.978,2523,0,-1518.978
-0.999,-1519.977,2524,0,-1519.977
-0.999,-1520.976,2525,0,-1520.976
-0.999,-1521.975,2526,0,-1521.975
1,-1520.975,2527,0,-1520.975
-0.999,-1521.974,2528,0,-1521.974
-0.999,-1522.973,2529,0,-1522.973
1,-1521.973,2530,0,-1521.973
-0.999,-1522.972,2531,0,-1522.972
-0.999,-1523.971,2532,0,-1523.971
-0.999,-1524.97,2533,0,-1524.97
-0.999,-1525.969,2534,0,-1525.969
-0.999,-1526.968,2535,0,-1526.968
-0.999,-1527.967,2536,0,-1527.967
1,-1526.967,2537,0,-1526.967
-0.999,-1527.966,2538,0,-1527.966
-0.999,-1528.965,2539,0,-1528.965
1,-1527.965,2540,0,-1527.965
-0.999,-1528.964,2541,0,-1528.964
-0.999,-1529.963,2542,0,-1529.963
-0.999,-1530.962,2543,0,-1530.962
1,-1529.962,2544,0,-1529.962
-0.999,-1530.961,2545,0,-1530.961
-0.999,-1531.96,2546,0,-1531.96
1,-1530.96,2547,0,-1530.96
-0.999,-1531.959,2548,0,-1531.959
1,-1530.959,2549,0,-1530.959
-0.999,-1531.958,2550,0,-1531.958
-0.999,-1532.957,2551,0,-1532.957
1,-1531.957,2552,0,-1531.957
-0.999,-1532.956,2553,0,-1532.956
-0.999,-1533.955,2554,0,-1533.955
1,-1532.955,2555,0,-1532.955
-0.999,-1533.954,2556,0,-1533.954
-0.999,-1534.953,2557,0,-1534.953
1,-1533.953,2558,0,-1533.953
-0.999,-1534.952,2559,0,-1534.952
1,-1533.952,2560,0,-1533.952
-0.999,-1534.951,2561,0,-1534.951
1,-1533.951,2562,0,-1533.951
-0.999,-1534.95,2563,0,-1534.95
-0.999,-1535.949,2564,0,-1535.949
1,-1534.949,2565,0,-1534.949
-0.999,-1535.948,2566,0,-1535.948
1,-1534.948,2567,0,-1534.948
-0.999,-1535.947,2568,0,-1535.947
-0.999,-1536.946,2569,0,-1536.946
-0.999,-1537.945,2570,0,-1537.945
1,-1536.945,2571,0,-1536.945
-0.999,-1537.944,2572,0,-1537.944
-0.999,-1538.943,2573,0,-1538.943
-0.999,-1539.942,2574,0,-1539.942
-0.999,-1540.941,2575,0,-1540.941
-0.999,-1541.94,2576,0,-1541.94
-0.999,-1542.939,2577,0,-1542.939
-0.999,-1543.938,2578,0,-1543.938
-0.999,-1544.937,2579,0,-1544.937
-0.999,-1545.936,2580,0,-1545.936
-0.999,-1546.935,2581,0,-1546.935
1,-1545.935,2582,0,-1545.935
-0.999,-1546.934,2583,0,-1546.934
-0.999,-1547.933,2584,0,-1547.933
-0.999,-1548.932,2585,0,-1548.932
-0.999,-1549.931,2586,0,-1549.931
-0.999,-1550.93,2587,0,-1550.93
1,-1549.93,2588,0,-1549.93
-0.999,-1550.929,2589,0,-1550.929
-0.999,-1551.928,2590,0,-1551.928
-0.999,-1552.927,2591,0,-1552.927
1,-1551.927,2592,0,-1551.927
-0.999,-1552.926,2593,0,-1552.926
1,-1551.926,2594,0,-1551.926
1,-1550.926,2595,0,-1550.926
-0.999,-1551.925,2596,0,-1551.925
-0.999,-1552.924,2597,0,-1552.924
-0.999,-1553.923,2598,0,-1553.923
-0.999,-1554.922,2599,0,-1554.922
-0.999,-1555.921,2600,0,-1555.921
1,-1554.921,2601,0,-1554.921
-0.999,-1555.92,2602,0,-1555.92
-0.999,-1556.919,2603,0,-1556.919
1,-1555.919,2604,0,-1555.919
-0.999,-1556.918,2605,0,-1556.918
-0.999,-1557.917,2606,0,-1557.917
-0.999,-1558.916,2607,0,-1558.916
-0.999,-1559.915,2608,0,-1559.915
1,-1558.915,2609,0,-1558.915
-0.999,-1559.914,2610,0,-1559.914
-0.999,-1560.913,2611,0,-1560.913
-0.999,-1561.912,2612,0,-1561.912
-0.999,-1562.911,2613,0,-1562.911
-0.999,-1563.91,2614,0,-1563.91
-0.999,-1564.909,2615,0,-1564.909
-0.999,-1565.908,2616,0,-1565.908
-0.999,-1566.907,2617,0,-1566.907
-0.999,-1567.906,2618,0,-1567.906
-0.999,-1568.905,2619,0,-1568.905
-0.999,-1569.904,2620,0,-1569.904
1,-1568.904,2621,0,-1568.904
-0.999,-1569.903,2622,0,-1569.903
-0.999,-1570.902,2623,0,-1570.902
-0.999,-1571.901,2624,0,-1571.901
-0.999,-1572.9,2625,0,-1572.9
-0.999,-1573.899,2626,0,-1573.899
-0.999,-1574.898,2627,0,-1574.898
1,-1573.898,2628,0,-1573.898
-0.999,-1574.897,2629,0,-1574.897
-0.999,-1575.896,2630,0,-1575.896
1,-1574.896,2631,0,-1574.896
-0.999,-1575.895,2632,0,-1575.895
-0.999,-1576.894,2633,0,-1576.894
-0.999,-1577.893,2634,0,-1577.893
-0.999,-1578.892,2635,0,-1578.892
-0.999,-1579.891,2636,0,-1579.891
-0.999,-1580.89,2637,0,-1580.89
1,-1579.89,2638,0,-1579.89
-0.999,-1580.889,2639,0,-1580.889
1,-1579.889,2640,0,-1579.889
1,-1578.889,2641,0,-1578.889
-0.999,-1579.888,2642,0,-1579.888
-0.999,-1580.887,2643,0,-1580.887
-0.999,-1581.886,2644,0,-1581.886
1,-1580.886,2645,0,-1580.886
-0.999,-1581.885,2646,0,-1581.885
-0.999,-1582.884,2647,0,-1582.884
-0.999,-1583.883,2648,0,-1583.883
-0.999,-1584.882,2649,0,-1584.882
-0.999,-1585.881,2650,0,-1585.881
-0.999,-1586.88,2651,0,-1586.88
-0.999,-1587.879,2652,0,-1587.879
-0.999,-1588.878,2653,0,-1588.878
-0.999,-1589.877,2654,0,-1589.877
-0.999,-1590.876,2655,0,-1590.876
1,-1589.876,2656,0,-1589.876
-0.999,-1590.875,2657,0,-1590.875
-0.999,-1591.874,2658,0,-1591.874
-0.999,-1592.873,2659,0,-1592.873
-0.999,-1593.872,2660,0,-1593.872
1,-1592.872,2661,0,-1592.872
-0.999,-1593.871,2662,0,-1593.871
-0.999,-1594.87,2663,0,-1594.87
1,-1593.87,2664,0,-1593.87
-0.999,-1594.869,2665,0,-1594.869
1,-1593.869,2666,0,-1593.869
-0.999,-1594.868,2667,0,-1594.868
-0.999,-1595.867,2668,0,-1595.867
-0.999,-1596.866,2669,0,-1596.866
-0.999,-1597.865,2670,0,-1597.865
-0.999,-1598.864,2671,0,-1598.864
-0.999,-1599.863,2672,0,-1599.863
-0.999,-1600.862,2673,0,-1600.862
-0.999,-1601.861,2674,0,-1601.861
1,-1600.861,2675,0,-1600.861
-0.999,-1601.86,2676,0,-1601.86
1,-1600.86,2677,0,-1600.86
1,-1599.86,2678,0,-1599.86
-0.999,-1600.859,2679,0,-1600.859
-0.999,-1601.858,2680,0,-1601.858
-0.999,-1602.857,2681,0,-1602.857
1,-1601.857,2682,0,-1601.857
-0.999,-1602.856,2683,0,-1602.856
-0.999,-1603.855,2684,0,-1603.855
-0.999,-1604.854,2685,0,-1604.854
-0.999,-1605.853,2686,0,-1605.853
-0.999,-1606.852,2687,0,-1606.852
-0.999,-1607.851,2688,0,-1607.851
1,-1606.851,2689,0,-1606.851
-0.999,-1607.85,2690,0,-1607.85
-0.999,-1608.849,2691,0,-1608.849
-0.999,-1609.848,2692,0,-1609.848
-0.999,-1610.847,2693,0,-1610.847
-0.999,-1611.846,2694,0,-1611.846
-0.999,-1612.845,2695,0,-1612.845
-0.999,-1613.844,2696,0,-1613.844
-0.999,-1614.843,2697,0,-1614.843
-0.999,-1615.842,2698,0,-1615.842
-0.999,-1616.841,2699,0,-1616.841
-0.999,-1617.84,2700,0,-1617.84
-0.999,-1618.839,2701,0,-1618.839
-0.999,-1619.838,2702,0,-1619.838
-0.999,-1620.837,2703,0,-1620.837
-0.999,-1621.836,2704,0,-1621.836
-0.999,-1622.835,2705,0,-1622.835
1,-1621.835,2706,0,-1621.835
-0.999,-1622.834,2707,0,-1622.834
1,-1621.834,2708,0,-1621.834
-0.999,-1622.833,2709,0,-1622.833
1,-1621.833,2710,0,-1621.833
-0.999,-1622.832,2711,0,-1622.832
-0.999,-1623.831,2712,0,-1623.831
-0.999,-1624.83,2713,0,-1624.83
-0.999,-1625.829,2714,0,-1625.829
-0.999,-1626.828,2715,0,-1626.828
-0.999,-1627.827,2716,0,-1627.827
-0.999,-1628.826,2717,0,-1628.826
-0.999,-1629.825,2718,0,-1629.825
-0.999,-1630.824,2719,0,-1630.824
-0.999,-1631.823,2720,0,-1631.823
-0.999,-1632.822,2721,0,-1632.822
-0.999,-1633.821,2722,0,-1633.821
-0.999,-1634.82,2723,0,-1634.82
-0.999,-1635.819,2724,0,-1635.819
-0.999,-1636.818,2725,0,-1636.818
-0.999,-1637.817,2726,0,-1637.817
-0.999,-1638.816,2727,0,-1638.816
-0.999,-1639.815,2728,0,-1639.815
-0.999,-1640.814,2729,0,-1640.814
-0.999,-1641.813,2730,0,-1641.813
-0.999,-1642.812,2731,0,-1642.812
-0.999,-1643.811,2732,0,-1643.811
-0.999,-1644.81,2733,0,-1644.81
-0.999,-1645.809,2734,0,-1645.809
-0.999,-1646.808,2735,0,-1646.808
1,-1645.808,2736,0,-1645.808
-0.999,-1646.807,2737,0,-1646.807
1,-1645.807,2738,0,-1645.807
-0.999,-1646.806,2739,0,-1646.806
-0.999,-1647.805,2740,0,-1647.805
-0.999,-1648.804,2741,0,-1648.804
-0.999,-1649.803,2742,0,-1649.803
-0.999,-1650.802,2743,0,-1650.802
1,-1649.802,2744,0,-1649.802
-0.999,-1650.801,2745,0,-1650.801
1,-1649.801,2746,0,-1649.801
1,-1648.801,2747,0,-1648.801
1,-1647.801,2748,0,-1647.801
1,-1646.801,2749,0,-1646.801
-0.999,-1647.8,2750,0,-1647.8
1,-1646.8,2751,0,-1646.8
-0.999,-1647.799,2752,0,-1647.799
-0.999,-1648.798,2753,0,-1648.798
1,-1647.798,2754,0,-1647.798
-0.999,-1648.797,2755,0,-1648.797
-0.999,-1649.796,2756,0,-1649.796
-0.999,-1650.795,2757,0,-1650.795
1,-1649.795,2758,0,-1649.795
-0.999,-1650.794,2759,0,-1650.794
1,-1649.794,2760,0,-1649.794
-0.999,-1650.793,2761,0,-1650.793
-0.999,-1651.792,2762,0,-1651.792
-0.999,-1652.791,2763,0,-1652.791
-0.999,-1653.79,2764,0,-1653.79
-0.999,-1654.789,2765,0,-1654.789
-0.999,-1655.788,2766,0,-1655.788
-0.999,-1656.787,2767,0,-1656.787
-0.999,-1657.786,2768,0,-1657.786
-0.999,-1658.785,2769,0,-1658.785
-0.999,-1659.784,2770,0,-1659.784
1,-1658.784,2771,0,-1658.784
-0.999,-1659.783,2772,0,-1659.783
-0.999,-1660.782,2773,0,-1660.782
1,-1659.782,2774,0,-1659.782
-0.999,-1660.781,2775,0,-1660.781
-0.999,-1661.78,2776,0,-1661.78
1,-1660.78,2777,0,-1660.78
-0.999,-1661.779,2778,0,-1661.779
1,-1660.779,2779,0,-1660.779
-0.999,-1661.778,2780,0,-1661.778
-0.999,-1662.777,2781,0,-1662.777
1,-1661.777,2782,0,-1661.777
-0.999,-1662.776,2783,0,-1662.776
1,-1661.776,2784,0,-1661.776
-0.999,-1662.775,2785,0,-1662.775
1,-1661.775,2786,0,-1661.775
-0.999,-1662.774,2787,0,-1662.774
-0.999,-1663.773,2788,0,-1663.773
1,-1662.773,2789,0,-1662.773
-0.999,-1663.772,2790,0,-1663.772
1,-1662.772,2791,0,-1662.772
1,-1661.772,2792,0,-1661.772
1,-1660.772,2793,0,-1660.772
-0.999,-1661.771,2794,0,-1661.771
-0.999,-1662.77,2795,0,-1662.77
-0.999,-1663.769,2796,0,-1663.769
-0.999,-1664.768,2797,0,-1664.768
-0.999,-1665.767,2798,0,-1665.767
1,-1664.767,2799,0,-1664.767
-0.999,-1665.766,2800,0,-1665.766
-0.999,-1666.765,2801,0,-1666.765
-0.999,-1667.764,2802,0,-1667.764
-0.999,-1668.763,2803,0,-1668.763
-0.999,-1669.762,2804,0,-1669.762
-0.999,-1670.761,2805,0,-1670.761
-0.999,-1671.76,2806,0,-1671.76
-0.999,-1672.759,2807,0,-1672.759
1,-1671.759,2808,0,-1671.759
1,-1670.759,2809,0,-1670.759
-0.999,-1671.758,2810,0,-1671.758
