Raw Letters,Raw Values,time_idx,node_values,series
w,-0.999,909,-468.311,0
w,-0.999,910,-469.31,0
w,-0.999,911,-470.309,0
q,1,912,-469.309,0
w,-0.999,913,-470.308,0
w,-0.999,914,-471.307,0
w,-0.999,915,-472.306,0
w,-0.999,916,-473.305,0
w,-0.999,917,-474.304,0
w,-0.999,918,-475.303,0
q,1,919,-474.303,0
w,-0.999,920,-475.302,0
q,1,921,-474.302,0
w,-0.999,922,-475.301,0
w,-0.999,923,-476.3,0
w,-0.999,924,-477.299,0
q,1,925,-476.299,0
w,-0.999,926,-477.298,0
w,-0.999,927,-478.297,0
w,-0.999,928,-479.296,0
q,1,929,-478.296,0
w,-0.999,930,-479.295,0
w,-0.999,931,-480.294,0
w,-0.999,932,-481.293,0
w,-0.999,933,-482.292,0
w,-0.999,934,-483.291,0
q,1,935,-482.291,0
w,-0.999,936,-483.29,0
q,1,937,-482.29,0
q,1,938,-481.29,0
q,1,939,-480.29,0
w,-0.999,940,-481.289,0
q,1,941,-480.289,0
w,-0.999,942,-481.288,0
q,1,943,-480.288,0
w,-0.999,944,-481.287,0
q,1,945,-480.287,0
w,-0.999,946,-481.286,0
w,-0.999,947,-482.285,0
w,-0.999,948,-483.284,0
w,-0.999,949,-484.283,0
q,1,950,-483.283,0
w,-0.999,951,-484.282,0
w,-0.999,952,-485.281,0
w,-0.999,953,-486.28,0
w,-0.999,954,-487.279,0
w,-0.999,955,-488.278,0
w,-0.999,956,-489.277,0
w,-0.999,957,-490.276,0
w,-0.999,958,-491.275,0
w,-0.999,959,-492.274,0
w,-0.999,960,-493.273,0
q,1,961,-492.273,0
w,-0.999,962,-493.272,0
q,1,963,-492.272,0
q,1,964,-491.272,0
w,-0.999,965,-492.271,0
q,1,966,-491.271,0
w,-0.999,967,-492.27,0
w,-0.999,968,-493.269,0
w,-0.999,969,-494.268,0
w,-0.999,970,-495.267,0
w,-0.999,971,-496.266,0
w,-0.999,972,-497.265,0
q,1,973,-496.265,0
w,-0.999,974,-497.264,0
q,1,975,-496.264,0
w,-0.999,976,-497.263,0
q,1,977,-496.263,0
w,-0.999,978,-497.262,0
w,-0.999,979,-498.261,0
w,-0.999,980,-499.26,0
w,-0.999,981,-500.259,0
w,-0.999,982,-501.258,0
w,-0.999,983,-502.257,0
w,-0.999,984,-503.256,0
q,1,985,-502.256,0
w,-0.999,986,-503.255,0
q,1,987,-502.255,0
w,-0.999,988,-503.254,0
w,-0.999,989,-504.253,0
q,1,990,-503.253,0
w,-0.999,991,-504.252,0
w,-0.999,992,-505.251,0
w,-0.999,993,-506.25,0
w,-0.999,994,-507.249,0
w,-0.999,995,-508.248,0
q,1,996,-507.248,0
w,-0.999,997,-508.247,0
q,1,998,-507.247,0
w,-0.999,999,-508.246,0
w,-0.999,1000,-509.245,0
w,-0.999,1001,-510.244,0
w,-0.999,1002,-511.243,0
w,-0.999,1003,-512.242,0
w,-0.999,1004,-513.241,0
w,-0.999,1005,-514.24,0
w,-0.999,1006,-515.239,0
q,1,1007,-514.239,0
w,-0.999,1008,-515.238,0
q,1,1009,-514.238,0
w,-0.999,1010,-515.237,0
w,-0.999,1011,-516.236,0
w,-0.999,1012,-517.235,0
w,-0.999,1013,-518.234,0
w,-0.999,1014,-519.233,0
w,-0.999,1015,-520.232,0
w,-0.999,1016,-521.231,0
q,1,1017,-520.231,0
w,-0.999,1018,-521.23,0
q,1,1019,-520.23,0
w,-0.999,1020,-521.229,0
w,-0.999,1021,-522.228,0
w,-0.999,1022,-523.227,0
w,-0.999,1023,-524.226,0
w,-0.999,1024,-525.225,0
w,-0.999,1025,-526.224,0
w,-0.999,1026,-527.223,0
w,-0.999,1027,-528.222,0
w,-0.999,1028,-529.221,0
w,-0.999,1029,-530.22,0
w,-0.999,1030,-531.219,0
q,1,1031,-530.219,0
w,-0.999,1032,-531.218,0
w,-0.999,1033,-532.217,0
w,-0.999,1034,-533.216,0
q,1,1035,-532.216,0
w,-0.999,1036,-533.215,0
w,-0.999,1037,-534.214,0
q,1,1038,-533.214,0
w,-0.999,1039,-534.213,0
w,-0.999,1040,-535.212,0
w,-0.999,1041,-536.211,0
w,-0.999,1042,-537.21,0
w,-0.999,1043,-538.209,0
q,1,1044,-537.209,0
w,-0.999,1045,-538.208,0
w,-0.999,1046,-539.207,0
w,-0.999,1047,-540.206,0
w,-0.999,1048,-541.205,0
w,-0.999,1049,-542.204,0
w,-0.999,1050,-543.203,0
w,-0.999,1051,-544.202,0
q,1,1052,-543.202,0
w,-0.999,1053,-544.201,0
w,-0.999,1054,-545.2,0
w,-0.999,1055,-546.199,0
w,-0.999,1056,-547.198,0
q,1,1057,-546.198,0
w,-0.999,1058,-547.197,0
q,1,1059,-546.197,0
w,-0.999,1060,-547.196,0
w,-0.999,1061,-548.195,0
w,-0.999,1062,-549.194,0
q,1,1063,-548.194,0
w,-0.999,1064,-549.193,0
w,-0.999,1065,-550.192,0
w,-0.999,1066,-551.191,0
w,-0.999,1067,-552.19,0
w,-0.999,1068,-553.189,0
w,-0.999,1069,-554.188,0
w,-0.999,1070,-555.187,0
w,-0.999,1071,-556.186,0
w,-0.999,1072,-557.185,0
w,-0.999,1073,-558.184,0
w,-0.999,1074,-559.183,0
w,-0.999,1075,-560.182,0
w,-0.999,1076,-561.181,0
w,-0.999,1077,-562.18,0
w,-0.999,1078,-563.179,0
w,-0.999,1079,-564.178,0
w,-0.999,1080,-565.177,0
w,-0.999,1081,-566.176,0
w,-0.999,1082,-567.175,0
w,-0.999,1083,-568.174,0
w,-0.999,1084,-569.173,0
w,-0.999,1085,-570.172,0
w,-0.999,1086,-571.171,0
w,-0.999,1087,-572.17,0
w,-0.999,1088,-573.169,0
w,-0.999,1089,-574.168,0
w,-0.999,1090,-575.167,0
w,-0.999,1091,-576.166,0
w,-0.999,1092,-577.165,0
w,-0.999,1093,-578.164,0
w,-0.999,1094,-579.163,0
w,-0.999,1095,-580.162,0
q,1,1096,-579.162,0
w,-0.999,1097,-580.161,0
w,-0.999,1098,-581.16,0
q,1,1099,-580.16,0
w,-0.999,1100,-581.159,0
w,-0.999,1101,-582.158,0
w,-0.999,1102,-583.157,0
w,-0.999,1103,-584.156,0
q,1,1104,-583.156,0
w,-0.999,1105,-584.155,0
w,-0.999,1106,-585.154,0
w,-0.999,1107,-586.153,0
q,1,1108,-585.153,0
w,-0.999,1109,-586.152,0
w,-0.999,1110,-587.151,0
w,-0.999,1111,-588.15,0
w,-0.999,1112,-589.149,0
q,1,1113,-588.149,0
w,-0.999,1114,-589.148,0
w,-0.999,1115,-590.147,0
q,1,1116,-589.147,0
w,-0.999,1117,-590.146,0
w,-0.999,1118,-591.145,0
w,-0.999,1119,-592.144,0
w,-0.999,1120,-593.143,0
w,-0.999,1121,-594.142,0
w,-0.999,1122,-595.141,0
q,1,1123,-594.141,0
w,-0.999,1124,-595.14,0
w,-0.999,1125,-596.139,0
w,-0.999,1126,-597.138,0
w,-0.999,1127,-598.137,0
w,-0.999,1128,-599.136,0
w,-0.999,1129,-600.135,0
w,-0.999,1130,-601.134,0
w,-0.999,1131,-602.133,0
w,-0.999,1132,-603.132,0
w,-0.999,1133,-604.131,0
w,-0.999,1134,-605.13,0
w,-0.999,1135,-606.129,0
w,-0.999,1136,-607.128,0
w,-0.999,1137,-608.127,0
w,-0.999,1138,-609.126,0
q,1,1139,-608.126,0
w,-0.999,1140,-609.125,0
q,1,1141,-608.125,0
q,1,1142,-607.125,0
w,-0.999,1143,-608.124,0
w,-0.999,1144,-609.123,0
w,-0.999,1145,-610.122,0
w,-0.999,1146,-611.121,0
q,1,1147,-610.121,0
w,-0.999,1148,-611.12,0
w,-0.999,1149,-612.119,0
w,-0.999,1150,-613.118,0
w,-0.999,1151,-614.117,0
w,-0.999,1152,-615.116,0
w,-0.999,1153,-616.115,0
q,1,1154,-615.115,0
w,-0.999,1155,-616.114,0
q,1,1156,-615.114,0
w,-0.999,1157,-616.113,0
q,1,1158,-615.113,0
w,-0.999,1159,-616.112,0
q,1,1160,-615.112,0
w,-0.999,1161,-616.111,0
q,1,1162,-615.111,0
q,1,1163,-614.111,0
w,-0.999,1164,-615.11,0
w,-0.999,1165,-616.109,0
w,-0.999,1166,-617.108,0
q,1,1167,-616.108,0
w,-0.999,1168,-617.107,0
w,-0.999,1169,-618.106,0
w,-0.999,1170,-619.105,0
q,1,1171,-618.105,0
w,-0.999,1172,-619.104,0
w,-0.999,1173,-620.103,0
w,-0.999,1174,-621.102,0
q,1,1175,-620.102,0
w,-0.999,1176,-621.101,0
w,-0.999,1177,-622.1,0
w,-0.999,1178,-623.099,0
w,-0.999,1179,-624.098,0
w,-0.999,1180,-625.097,0
w,-0.999,1181,-626.096,0
w,-0.999,1182,-627.095,0
w,-0.999,1183,-628.094,0
q,1,1184,-627.094,0
w,-0.999,1185,-628.093,0
q,1,1186,-627.093,0
w,-0.999,1187,-628.092,0
w,-0.999,1188,-629.091,0
w,-0.999,1189,-630.09,0
w,-0.999,1190,-631.089,0
q,1,1191,-630.089,0
w,-0.999,1192,-631.088,0
w,-0.999,1193,-632.087,0
w,-0.999,1194,-633.086,0
q,1,1195,-632.086,0
w,-0.999,1196,-633.085,0
w,-0.999,1197,-634.084,0
w,-0.999,1198,-635.083,0
w,-0.999,1199,-636.082,0
q,1,1200,-635.082,0
w,-0.999,1201,-636.081,0
w,-0.999,1202,-637.08,0
w,-0.999,1203,-638.079,0
w,-0.999,1204,-639.078,0
w,-0.999,1205,-640.077,0
w,-0.999,1206,-641.076,0
w,-0.999,1207,-642.075,0
w,-0.999,1208,-643.074,0
w,-0.999,1209,-644.073,0
w,-0.999,1210,-645.072,0
w,-0.999,1211,-646.071,0
q,1,1212,-645.071,0
w,-0.999,1213,-646.07,0
w,-0.999,1214,-647.069,0
q,1,1215,-646.069,0
w,-0.999,1216,-647.068,0
w,-0.999,1217,-648.067,0
w,-0.999,1218,-649.066,0
w,-0.999,1219,-650.065,0
w,-0.999,1220,-651.064,0
w,-0.999,1221,-652.063,0
q,1,1222,-651.063,0
w,-0.999,1223,-652.062,0
w,-0.999,1224,-653.061,0
w,-0.999,1225,-654.06,0
w,-0.999,1226,-655.059,0
w,-0.999,1227,-656.058,0
w,-0.999,1228,-657.057,0
w,-0.999,1229,-658.056,0
w,-0.999,1230,-659.055,0
w,-0.999,1231,-660.054,0
w,-0.999,1232,-661.053,0
w,-0.999,1233,-662.052,0
w,-0.999,1234,-663.051,0
w,-0.999,1235,-664.05,0
w,-0.999,1236,-665.049,0
w,-0.999,1237,-666.048,0
w,-0.999,1238,-667.047,0
w,-0.999,1239,-668.046,0
w,-0.999,1240,-669.045,0
w,-0.999,1241,-670.044,0
w,-0.999,1242,-671.043,0
q,1,1243,-670.043,0
w,-0.999,1244,-671.042,0
w,-0.999,1245,-672.041,0
q,1,1246,-671.041,0
w,-0.999,1247,-672.04,0
w,-0.999,1248,-673.039,0
w,-0.999,1249,-674.038,0
w,-0.999,1250,-675.037,0
q,1,1251,-674.037,0
w,-0.999,1252,-675.036,0
q,1,1253,-674.036,0
q,1,1254,-673.036,0
w,-0.999,1255,-674.035,0
w,-0.999,1256,-675.034,0
w,-0.999,1257,-676.033,0
w,-0.999,1258,-677.032,0
w,-0.999,1259,-678.031,0
w,-0.999,1260,-679.03,0
w,-0.999,1261,-680.029,0
w,-0.999,1262,-681.028,0
w,-0.999,1263,-682.027,0
w,-0.999,1264,-683.026,0
q,1,1265,-682.026,0
w,-0.999,1266,-683.025,0
w,-0.999,1267,-684.024,0
w,-0.999,1268,-685.023,0
q,1,1269,-684.023,0
w,-0.999,1270,-685.022,0
q,1,1271,-684.022,0
w,-0.999,1272,-685.021,0
w,-0.999,1273,-686.02,0
w,-0.999,1274,-687.019,0
w,-0.999,1275,-688.018,0
w,-0.999,1276,-689.017,0
w,-0.999,1277,-690.016,0
w,-0.999,1278,-691.015,0
w,-0.999,1279,-692.014,0
w,-0.999,1280,-693.013,0
w,-0.999,1281,-694.012,0
w,-0.999,1282,-695.011,0
w,-0.999,1283,-696.01,0
w,-0.999,1284,-697.009,0
w,-0.999,1285,-698.008,0
q,1,1286,-697.008,0
w,-0.999,1287,-698.007,0
q,1,1288,-697.007,0
w,-0.999,1289,-698.006,0
w,-0.999,1290,-699.005,0
w,-0.999,1291,-700.004,0
w,-0.999,1292,-701.003,0
w,-0.999,1293,-702.002,0
w,-0.999,1294,-703.001,0
w,-0.999,1295,-704,0
w,-0.999,1296,-704.999,0
w,-0.999,1297,-705.998,0
w,-0.999,1298,-706.997,0
w,-0.999,1299,-707.996,0
w,-0.999,1300,-708.995,0
q,1,1301,-707.995,0
w,-0.999,1302,-708.994,0
q,1,1303,-707.994,0
w,-0.999,1304,-708.993,0
w,-0.999,1305,-709.992,0
q,1,1306,-708.992,0
w,-0.999,1307,-709.991,0
w,-0.999,1308,-710.99,0
w,-0.999,1309,-711.989,0
q,1,1310,-710.989,0
w,-0.999,1311,-711.988,0
w,-0.999,1312,-712.987,0
w,-0.999,1313,-713.986,0
w,-0.999,1314,-714.985,0
q,1,1315,-713.985,0
w,-0.999,1316,-714.984,0
q,1,1317,-713.984,0
w,-0.999,1318,-714.983,0
w,-0.999,1319,-715.982,0
w,-0.999,1320,-716.981,0
w,-0.999,1321,-717.98,0
w,-0.999,1322,-718.979,0
w,-0.999,1323,-719.978,0
w,-0.999,1324,-720.977,0
w,-0.999,1325,-721.976,0
w,-0.999,1326,-722.975,0
w,-0.999,1327,-723.974,0
w,-0.999,1328,-724.973,0
q,1,1329,-723.973,0
w,-0.999,1330,-724.972,0
q,1,1331,-723.972,0
w,-0.999,1332,-724.971,0
w,-0.999,1333,-725.97,0
w,-0.999,1334,-726.969,0
w,-0.999,1335,-727.968,0
q,1,1336,-726.968,0
w,-0.999,1337,-727.967,0
q,1,1338,-726.967,0
w,-0.999,1339,-727.966,0
w,-0.999,1340,-728.965,0
q,1,1341,-727.965,0
w,-0.999,1342,-728.964,0
w,-0.999,1343,-729.963,0
q,1,1344,-728.963,0
w,-0.999,1345,-729.962,0
q,1,1346,-728.962,0
w,-0.999,1347,-729.961,0
q,1,1348,-728.961,0
q,1,1349,-727.961,0
q,1,1350,-726.961,0
w,-0.999,1351,-727.96,0
q,1,1352,-726.96,0
q,1,1353,-725.96,0
w,-0.999,1354,-726.959,0
w,-0.999,1355,-727.958,0
w,-0.999,1356,-728.957,0
q,1,1357,-727.957,0
w,-0.999,1358,-728.956,0
w,-0.999,1359,-729.955,0
w,-0.999,1360,-730.954,0
q,1,1361,-729.954,0
w,-0.999,1362,-730.953,0
q,1,1363,-729.953,0
q,1,1364,-728.953,0
w,-0.999,1365,-729.952,0
w,-0.999,1366,-730.951,0
w,-0.999,1367,-731.95,0
w,-0.999,1368,-732.949,0
w,-0.999,1369,-733.948,0
w,-0.999,1370,-734.947,0
w,-0.999,1371,-735.946,0
w,-0.999,1372,-736.945,0
w,-0.999,1373,-737.944,0
w,-0.999,1374,-738.943,0
w,-0.999,1375,-739.942,0
w,-0.999,1376,-740.941,0
w,-0.999,1377,-741.94,0
w,-0.999,1378,-742.939,0
w,-0.999,1379,-743.938,0
q,1,1380,-742.938,0
w,-0.999,1381,-743.937,0
q,1,1382,-742.937,0
w,-0.999,1383,-743.936,0
w,-0.999,1384,-744.935,0
w,-0.999,1385,-745.934,0
w,-0.999,1386,-746.933,0
w,-0.999,1387,-747.932,0
w,-0.999,1388,-748.931,0
w,-0.999,1389,-749.93,0
w,-0.999,1390,-750.929,0
w,-0.999,1391,-751.928,0
w,-0.999,1392,-752.927,0
w,-0.999,1393,-753.926,0
w,-0.999,1394,-754.925,0
q,1,1395,-753.925,0
w,-0.999,1396,-754.924,0
w,-0.999,1397,-755.923,0
w,-0.999,1398,-756.922,0
w,-0.999,1399,-757.921,0
w,-0.999,1400,-758.92,0
w,-0.999,1401,-759.919,0
q,1,1402,-758.919,0
w,-0.999,1403,-759.918,0
q,1,1404,-758.918,0
w,-0.999,1405,-759.917,0
q,1,1406,-758.917,0
w,-0.999,1407,-759.916,0
w,-0.999,1408,-760.915,0
w,-0.999,1409,-761.914,0
w,-0.999,1410,-762.913,0
w,-0.999,1411,-763.912,0
w,-0.999,1412,-764.911,0
w,-0.999,1413,-765.91,0
w,-0.999,1414,-766.909,0
q,1,1415,-765.909,0
w,-0.999,1416,-766.908,0
w,-0.999,1417,-767.907,0
q,1,1418,-766.907,0
w,-0.999,1419,-767.906,0
w,-0.999,1420,-768.905,0
w,-0.999,1421,-769.904,0
w,-0.999,1422,-770.903,0
q,1,1423,-769.903,0
w,-0.999,1424,-770.902,0
q,1,1425,-769.902,0
q,1,1426,-768.902,0
w,-0.999,1427,-769.901,0
w,-0.999,1428,-770.9,0
w,-0.999,1429,-771.899,0
w,-0.999,1430,-772.898,0
q,1,1431,-771.898,0
w,-0.999,1432,-772.897,0
q,1,1433,-771.897,0
w,-0.999,1434,-772.896,0
q,1,1435,-771.896,0
q,1,1436,-770.896,0
q,1,1437,-769.896,0
w,-0.999,1438,-770.895,0
q,1,1439,-769.895,0
w,-0.999,1440,-770.894,0
q,1,1441,-769.894,0
w,-0.999,1442,-770.893,0
q,1,1443,-769.893,0
w,-0.999,1444,-770.892,0
w,-0.999,1445,-771.891,0
w,-0.999,1446,-772.89,0
w,-0.999,1447,-773.889,0
w,-0.999,1448,-774.888,0
q,1,1449,-773.888,0
w,-0.999,1450,-774.887,0
w,-0.999,1451,-775.886,0
w,-0.999,1452,-776.885,0
w,-0.999,1453,-777.884,0
w,-0.999,1454,-778.883,0
w,-0.999,1455,-779.882,0
w,-0.999,1456,-780.881,0
w,-0.999,1457,-781.88,0
w,-0.999,1458,-782.879,0
q,1,1459,-781.879,0
w,-0.999,1460,-782.878,0
q,1,1461,-781.878,0
q,1,1462,-780.878,0
q,1,1463,-779.878,0
w,-0.999,1464,-780.877,0
w,-0.999,1465,-781.876,0
w,-0.999,1466,-782.875,0
w,-0.999,1467,-783.874,0
w,-0.999,1468,-784.873,0
w,-0.999,1469,-785.872,0
w,-0.999,1470,-786.871,0
w,-0.999,1471,-787.87,0
w,-0.999,1472,-788.869,0
w,-0.999,1473,-789.868,0
q,1,1474,-788.868,0
w,-0.999,1475,-789.867,0
w,-0.999,1476,-790.866,0
w,-0.999,1477,-791.865,0
w,-0.999,1478,-792.864,0
w,-0.999,1479,-793.863,0
q,1,1480,-792.863,0
w,-0.999,1481,-793.862,0
w,-0.999,1482,-794.861,0
w,-0.999,1483,-795.86,0
w,-0.999,1484,-796.859,0
w,-0.999,1485,-797.858,0
w,-0.999,1486,-798.857,0
q,1,1487,-797.857,0
w,-0.999,1488,-798.856,0
q,1,1489,-797.856,0
w,-0.999,1490,-798.855,0
q,1,1491,-797.855,0
w,-0.999,1492,-798.854,0
w,-0.999,1493,-799.853,0
w,-0.999,1494,-800.852,0
w,-0.999,1495,-801.851,0
w,-0.999,1496,-802.85,0
q,1,1497,-801.85,0
w,-0.999,1498,-802.849,0
w,-0.999,1499,-803.848,0
w,-0.999,1500,-804.847,0
w,-0.999,1501,-805.846,0
q,1,1502,-804.846,0
w,-0.999,1503,-805.845,0
q,1,1504,-804.845,0
w,-0.999,1505,-805.844,0
w,-0.999,1506,-806.843,0
w,-0.999,1507,-807.842,0
w,-0.999,1508,-808.841,0
w,-0.999,1509,-809.84,0
q,1,1510,-808.84,0
w,-0.999,1511,-809.839,0
w,-0.999,1512,-810.838,0
q,1,1513,-809.838,0
w,-0.999,1514,-810.837,0
w,-0.999,1515,-811.836,0
w,-0.999,1516,-812.835,0
w,-0.999,1517,-813.834,0
w,-0.999,1518,-814.833,0
w,-0.999,1519,-815.832,0
w,-0.999,1520,-816.831,0
q,1,1521,-815.831,0
w,-0.999,1522,-816.83,0
w,-0.999,1523,-817.829,0
w,-0.999,1524,-818.828,0
w,-0.999,1525,-819.827,0
w,-0.999,1526,-820.826,0
w,-0.999,1527,-821.825,0
w,-0.999,1528,-822.824,0
q,1,1529,-821.824,0
w,-0.999,1530,-822.823,0
q,1,1531,-821.823,0
w,-0.999,1532,-822.822,0
w,-0.999,1533,-823.821,0
w,-0.999,1534,-824.82,0
w,-0.999,1535,-825.819,0
w,-0.999,1536,-826.818,0
w,-0.999,1537,-827.817,0
w,-0.999,1538,-828.816,0
w,-0.999,1539,-829.815,0
q,1,1540,-828.815,0
w,-0.999,1541,-829.814,0
q,1,1542,-828.814,0
w,-0.999,1543,-829.813,0
w,-0.999,1544,-830.812,0
w,-0.999,1545,-831.811,0
w,-0.999,1546,-832.81,0
w,-0.999,1547,-833.809,0
w,-0.999,1548,-834.808,0
w,-0.999,1549,-835.807,0
w,-0.999,1550,-836.806,0
q,1,1551,-835.806,0
w,-0.999,1552,-836.805,0
w,-0.999,1553,-837.804,0
w,-0.999,1554,-838.803,0
w,-0.999,1555,-839.802,0
w,-0.999,1556,-840.801,0
w,-0.999,1557,-841.8,0
w,-0.999,1558,-842.799,0
q,1,1559,-841.799,0
w,-0.999,1560,-842.798,0
q,1,1561,-841.798,0
w,-0.999,1562,-842.797,0
w,-0.999,1563,-843.796,0
w,-0.999,1564,-844.795,0
q,1,1565,-843.795,0
w,-0.999,1566,-844.794,0
w,-0.999,1567,-845.793,0
w,-0.999,1568,-846.792,0
w,-0.999,1569,-847.791,0
w,-0.999,1570,-848.79,0
w,-0.999,1571,-849.789,0
w,-0.999,1572,-850.788,0
w,-0.999,1573,-851.787,0
w,-0.999,1574,-852.786,0
w,-0.999,1575,-853.785,0
w,-0.999,1576,-854.784,0
w,-0.999,1577,-855.783,0
w,-0.999,1578,-856.782,0
w,-0.999,1579,-857.781,0
w,-0.999,1580,-858.78,0
w,-0.999,1581,-859.779,0
w,-0.999,1582,-860.778,0
q,1,1583,-859.778,0
w,-0.999,1584,-860.777,0
w,-0.999,1585,-861.776,0
w,-0.999,1586,-862.775,0
w,-0.999,1587,-863.774,0
w,-0.999,1588,-864.773,0
q,1,1589,-863.773,0
w,-0.999,1590,-864.772,0
q,1,1591,-863.772,0
w,-0.999,1592,-864.771,0
w,-0.999,1593,-865.77,0
q,1,1594,-864.77,0
w,-0.999,1595,-865.769,0
w,-0.999,1596,-866.768,0
q,1,1597,-865.768,0
w,-0.999,1598,-866.767,0
q,1,1599,-865.767,0
w,-0.999,1600,-866.766,0
w,-0.999,1601,-867.765,0
w,-0.999,1602,-868.764,0
q,1,1603,-867.764,0
w,-0.999,1604,-868.763,0
w,-0.999,1605,-869.762,0
w,-0.999,1606,-870.761,0
q,1,1607,-869.761,0
w,-0.999,1608,-870.76,0
w,-0.999,1609,-871.759,0
q,1,1610,-870.759,0
w,-0.999,1611,-871.758,0
w,-0.999,1612,-872.757,0
w,-0.999,1613,-873.756,0
w,-0.999,1614,-874.755,0
w,-0.999,1615,-875.754,0
w,-0.999,1616,-876.753,0
w,-0.999,1617,-877.752,0
q,1,1618,-876.752,0
w,-0.999,1619,-877.751,0
q,1,1620,-876.751,0
w,-0.999,1621,-877.75,0
q,1,1622,-876.75,0
q,1,1623,-875.75,0
w,-0.999,1624,-876.749,0
w,-0.999,1625,-877.748,0
w,-0.999,1626,-878.747,0
w,-0.999,1627,-879.746,0
w,-0.999,1628,-880.745,0
q,1,1629,-879.745,0
w,-0.999,1630,-880.744,0
q,1,1631,-879.744,0
q,1,1632,-878.744,0
q,1,1633,-877.744,0
w,-0.999,1634,-878.743,0
w,-0.999,1635,-879.742,0
q,1,1636,-878.742,0
w,-0.999,1637,-879.741,0
q,1,1638,-878.741,0
w,-0.999,1639,-879.74,0
q,1,1640,-878.74,0
w,-0.999,1641,-879.739,0
q,1,1642,-878.739,0
w,-0.999,1643,-879.738,0
w,-0.999,1644,-880.737,0
w,-0.999,1645,-881.736,0
w,-0.999,1646,-882.735,0
w,-0.999,1647,-883.734,0
q,1,1648,-882.734,0
w,-0.999,1649,-883.733,0
q,1,1650,-882.733,0
w,-0.999,1651,-883.732,0
w,-0.999,1652,-884.731,0
q,1,1653,-883.731,0
w,-0.999,1654,-884.73,0
q,1,1655,-883.73,0
w,-0.999,1656,-884.729,0
w,-0.999,1657,-885.728,0
w,-0.999,1658,-886.727,0
w,-0.999,1659,-887.726,0
w,-0.999,1660,-888.725,0
w,-0.999,1661,-889.724,0
w,-0.999,1662,-890.723,0
q,1,1663,-889.723,0
w,-0.999,1664,-890.722,0
q,1,1665,-889.722,0
w,-0.999,1666,-890.721,0
w,-0.999,1667,-891.72,0
w,-0.999,1668,-892.719,0
w,-0.999,1669,-893.718,0
w,-0.999,1670,-894.717,0
w,-0.999,1671,-895.716,0
w,-0.999,1672,-896.715,0
w,-0.999,1673,-897.714,0
w,-0.999,1674,-898.713,0
w,-0.999,1675,-899.712,0
w,-0.999,1676,-900.711,0
q,1,1677,-899.711,0
w,-0.999,1678,-900.71,0
w,-0.999,1679,-901.709,0
w,-0.999,1680,-902.708,0
w,-0.999,1681,-903.707,0
w,-0.999,1682,-904.706,0
w,-0.999,1683,-905.705,0
w,-0.999,1684,-906.704,0
w,-0.999,1685,-907.703,0
q,1,1686,-906.703,0
w,-0.999,1687,-907.702,0
q,1,1688,-906.702,0
q,1,1689,-905.702,0
w,-0.999,1690,-906.701,0
w,-0.999,1691,-907.7,0
q,1,1692,-906.7,0
w,-0.999,1693,-907.699,0
q,1,1694,-906.699,0
w,-0.999,1695,-907.698,0
w,-0.999,1696,-908.697,0
w,-0.999,1697,-909.696,0
q,1,1698,-908.696,0
w,-0.999,1699,-909.695,0
w,-0.999,1700,-910.694,0
w,-0.999,1701,-911.693,0
w,-0.999,1702,-912.692,0
w,-0.999,1703,-913.691,0
w,-0.999,1704,-914.69,0
w,-0.999,1705,-915.689,0
w,-0.999,1706,-916.688,0
q,1,1707,-915.688,0
w,-0.999,1708,-916.687,0
w,-0.999,1709,-917.686,0
w,-0.999,1710,-918.685,0
w,-0.999,1711,-919.684,0
w,-0.999,1712,-920.683,0
w,-0.999,1713,-921.682,0
q,1,1714,-920.682,0
w,-0.999,1715,-921.681,0
q,1,1716,-920.681,0
w,-0.999,1717,-921.68,0
q,1,1718,-920.68,0
q,1,1719,-919.68,0
w,-0.999,1720,-920.679,0
w,-0.999,1721,-921.678,0
w,-0.999,1722,-922.677,0
w,-0.999,1723,-923.676,0
w,-0.999,1724,-924.675,0
w,-0.999,1725,-925.674,0
q,1,1726,-924.674,0
w,-0.999,1727,-925.673,0
q,1,1728,-924.673,0
q,1,1729,-923.673,0
w,-0.999,1730,-924.672,0
w,-0.999,1731,-925.671,0
w,-0.999,1732,-926.67,0
q,1,1733,-925.67,0
w,-0.999,1734,-926.669,0
q,1,1735,-925.669,0
w,-0.999,1736,-926.668,0
q,1,1737,-925.668,0
w,-0.999,1738,-926.667,0
q,1,1739,-925.667,0
q,1,1740,-924.667,0
w,-0.999,1741,-925.666,0
w,-0.999,1742,-926.665,0
w,-0.999,1743,-927.664,0
q,1,1744,-926.664,0
w,-0.999,1745,-927.663,0
q,1,1746,-926.663,0
w,-0.999,1747,-927.662,0
w,-0.999,1748,-928.661,0
w,-0.999,1749,-929.66,0
w,-0.999,1750,-930.659,0
w,-0.999,1751,-931.658,0
w,-0.999,1752,-932.657,0
q,1,1753,-931.657,0
w,-0.999,1754,-932.656,0
q,1,1755,-931.656,0
w,-0.999,1756,-932.655,0
q,1,1757,-931.655,0
w,-0.999,1758,-932.654,0
w,-0.999,1759,-933.653,0
w,-0.999,1760,-934.652,0
q,1,1761,-933.652,0
w,-0.999,1762,-934.651,0
q,1,1763,-933.651,0
w,-0.999,1764,-934.65,0
q,1,1765,-933.65,0
q,1,1766,-932.65,0
q,1,1767,-931.65,0
q,1,1768,-930.65,0
w,-0.999,1769,-931.649,0
w,-0.999,1770,-932.648,0
